,text_token,toxic,severe_toxic,obscene,threat,insult,identity_hate
2645,รัก อาเหยา เซ่าซาง รัก บริสุทธิ์ วาสนา หวัง ดี เสมอ ดาราจักรรักลานาใจ,0,0,0,0,0,0
2243,สุข เสียใจ เค้า คน ปาย นึก ปากปาย รู้ ร้องไห้ ดีใจ ยยยเค้ารัก รู้ คุย แซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
5373,ดู สิ ทำ ปาก ดี ควย ปลอม ยัด ใส่ หีร่าน เจ้า กล้อง ยัด สีหน้า ทนาย ร่านควย,1,0,1,0,0,0
2336,ฉาก ชอบ ดู กี่ รอบ ขำ ดาราจักร รัก ลำนำ ใจ ห้วง สมุทรลิขิตจันทราlovelikethegalaxyอู๋เหล่ยอู๋เหล่ยwulei吳 wulei,0,0,0,0,0,0
950,อ้วน,0,0,0,0,0,1
1120,พี่เติ้ล เด็ก อ้วน,0,0,0,0,0,1
2204,นุ๊ก ผม ทำ ทำ คน ผม รัก สุขปาย ตราบ ใด นุ๊กธนดล เวที ปาย คอย ซัพพอร์ต เค้า แบ คุย แซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
419,เน อะอย่า หยุด ปัญญาอ่อน ทำ ตัว เหมือน เด็ก ชื่อ ย่อ,1,0,0,0,1,0
922,อ้วน,0,0,0,0,0,1
8669,ลุ้น นายก กากลาออก รอ วินาที สุดท้าย ขนาด เหรอ ตอน แม่ง แบ กากหน้า ส้น ตีน ขา ขา,1,0,0,0,1,0
5408,คลิป หลุด เย็ด ป่า น้อง เมย์ สาว สัก ลาย onlyfans ผัวควย เย็ด แบ เอาท์ดอร์,0,0,1,0,0,0
5788,เย็ดเน้น เย็ด แอบ ลับภูเก็ต,0,0,1,0,0,0
5742,ขนาด ทำ งาน คืน เย็ด พิษณุโลก เมือง มนdm รูป,0,0,1,0,0,0
7667,ตาย ดี รัก,0,0,0,0,0,0
5567,โครตเหี้ย ครอบครัว สุขสันต์ควยไร ตาย จบ,1,0,0,0,0,0
8135,เร่ง ล่า คน ร้าย ชัก ปืน รัว ยิง นัด กลาง วง พนัน ไฮโล งาน ศพ เดิน หนี ใจเย็น พนัน ดับ คา วง ดู ข่าว ช่อง ข่าว ออนไลน์ ช่อง คน ร้าย ชัก ปืน พนัน ไฮ โล งาน ศพ,0,0,0,0,0,0
1202,หน้า อ้วน รูป ตัว รีทวิต ลด เที่ยว งาน จันทบุรีไซby ไซร้ไลน์ จันทบุรีedayfmhttedayfmcomtrendsedayfmsportssocial,0,0,1,0,0,0
5765,หา คน นัว นัด เย็ดรังสิต นัคเย็ดปทุมธานี นัคเย็ด เมืองเอกนัค เย็นดอนเมือง,0,0,1,0,0,0
8389,ครู ไอ้ กาก,0,0,0,0,1,0
1970,ขิง ใส่ ถือบัตร คิว ปา ทิ้ง คุย แซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
4018,หัวควย แดง ตึง,0,0,1,0,0,0
3687,เย็ด แม่ จอด รถ งาน ศพ เสือก ขโมย แมว ขโมย อาหาร แมว ขโมย น้ำ ขโมย แมสกู ลัง ห้องน้ำ ไอ่ สัดหมา หน้า อาย อิกล้อง หน้า บ้าน เสือก พัง หัวควย คน ชาติ เปรต อิแม่เย็ดอิเหี้ยแมว สัก ตัว แดก เหรอ อิห่า,1,0,0,0,0,0
1997,งื่อนุ๊กปาย คุย แซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
4033,ควย สวย,0,0,1,0,0,0
1248,สาว อ้วน แก่ง คอย สระบุรี สาว อ้วน แก่งคอย ห้อง ฟรี ว่าง นัด ยุ งาน ว่างห้อง ทัก จ้าidzzzz,0,0,1,0,0,0
2192,ผม ทำ คน ผม รัก สุขcrนุ๊กธนดลคุย แซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
2712,ยัก คิ้ว ตาย ด้อม ดาราจักรรักลานาใจ,0,0,0,0,0,0
9184,คน บอกติ่งบังพิ้ง ตอ แหล ตัว ตอน,1,0,0,0,1,0
2190,ถาม สถานะ เค้า คน ลด สถานะ ทำ งาน เค้า เติบโต ก้าวหน้า คุย แซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
4670,ว่าง พร้แม นัด เลิก งาน อย่า ลืม แวะ หา หนู นะญ ตัว ขาว นม บริการ ฟิว แฟน พระราม️ ปก ตัว รอย สัก อกฝา กรีทวิตรีโพสเมนชั่น หนู,0,0,1,0,0,0
5142,คลิป โป๊ ไทย น้องเก้าขย่มควย ผัว วัย รุ่น ไทย รัก นม หีหมอยดก ดำ,0,0,1,0,0,0
5984,เย็ด แรง,0,0,1,0,0,0
6565,news ฆ่า ตัว ตาย ป่าว,1,0,0,0,0,0
7804,ต๊าย เครื่อง ยนต์ ยิง,0,0,0,0,0,0
6943,มือ ตบแห่ง กวางยา,0,0,0,0,0,0
2136,ปาย คน ห่วง ชีวิต ปาย เดินทาง ปาย นุ๊ก เดิน เคียงข้าง ปาย คุย แซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
1065,beautystandard เรื่อง ห้าม ชอบ ชื่นชม คน หน้าตา ดี ที่beautystandard ปัญหา หญิง คาดหวัง รูปลักษณ์ เอาใจ ชาย ชีวิต อ้วน ระวัง ผช จีบ ผช ชอบ สิว สวย ระวัง ผัวล,0,0,0,0,0,0
600,คอมเม้นนึง คอมเม้นซิง เบง เค สมอง หรอ แยกแยะ ออกปัญญาอ่อนนนนนนนสัส,1,0,0,0,0,0
4227,ปก นม อม สด จ่าย หน้า งาน ว่าง ทัก idvb งาน ขอนแก่น งาน ขอนแก่น,0,0,1,0,0,0
7577,มะมี้ ตาย ตาย,0,0,0,0,0,0
77,กะเทย โต๊ะ คะแน,0,0,0,0,0,0
7546,โอ้ว คับ ตาย แบ สงบyugyeomstliveinbkkd,0,0,0,0,0,0
2898,สวย แบ แม่ คน โทรม ผาย มือ พี่ สาวดิวอริสรา ขนาด ลุค เบา สวย ซ่อน เปรี้ยว ขนาด เล๊ย crduearisaraบิ้ว ดิวอริสราbhpops,0,0,0,0,0,0
4820,หี เสียบ ดาก ไหม,0,0,1,0,0,0
9468,nakaloveสังคม ไทย คลั่งไคล้ คน ตอแหล สุดท้าย ฉิบหาย,0,0,0,0,0,0
6413,babymobysterileeyescottonballs สำลีก้อน เช็ด ตา เด็ก ทารก รุ่น ฆ่า เชื้อ สเตอไรส์ สำลีเด็กikedf,0,0,0,0,0,0
9064,กูแถ เรื่อง อี สัสกู ตอบ พอใจ เรื่อง ปัญหา สมอง วิเคราห์ อีเหี้ยถุ้ย โง่ เชิญ หลอน อีควาย,1,1,0,0,1,1
8007,epขยี้ ขนาด ปืน ยิง ดิ่wangyibobeingaherobeingaherowangyibo,0,0,0,0,0,0
5468,ทำ ชาย ชอบ ค่า ทำ หญิง ชอบ ค่า เลิกมั่นควย,1,0,0,0,0,0
5951,หนัง โป๊ ไทยน้องณัฐชา สาว แว่น นม รัก แฟน หนุ่ม เย็ด คร่อม ควยร่อน หีเสียว,0,0,1,0,0,0
3391,หา งาน ทำ ไหม ต่ำ เงิน ธนาคาร ตรงงาน กฎหมาย จำกัด อายุ ทำ ชม สนใจ รีเดมมานะ โป๊ป ไอซ์ พรี มายา โหน กระแส งาน ออนไลน์ หา งาน ออนไลน์ ฟรี หา เงิน บัญชี เรียน ศึกษา เสริม ปาทู รีทวิต,0,0,0,0,0,0
5415,สติ แทบ ไอ ควย ฟัง ชี อ่าน กลอน,1,0,0,0,0,0
2560,ซีน เศร้า หน่วง ชนิด ยา ดม ซีน พระนางดาราจักรรักลานาใจ ห้วง สมุทรลิขิตจันทราจ้าว ลู่ซืออู๋เหล่ย,0,0,0,0,0,0
8162,mookสู้ พี่มุก อย่า หยุด ยิง,0,0,0,0,0,0
2635,ปี นั่ง กิน แป้ง ย่าง นึก น้องเหนียว เหนี่ยว ท่าน แม่ทัพlovelikethegalaxy ห้วงสมุทรลิขิตจันทราwuleiดาราจักรรักลานาใจ,0,0,0,0,0,0
5256,สนิท ขี่ รถ หน้า บ้าน ควย ซัก พัก ไลน์ เพื่อน สนิท ควยควยควย กด อ่าน ตอบ สงคราม ประสาท ใส่ เลิก คบแม่ง ตอน คน เหี้ย ชีวิต เสมอ เพื่อน,1,0,0,0,0,0
3530,ฉาก ป้อน ยา หัว เลยไบเบิ้ลบิว,0,0,0,0,0,0
8567,เน็ต หอ กาก สะบัด,0,0,0,0,0,0
1908,ขอบคุณ รายการ ขอบคุณ พี่ หา น้อง น้า คุยแซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
235,ไทย กะเทยไทย ร่าน ร้อง ไอชิเตรุโย น้อง ชก ด้วยซ้ำ,1,0,0,0,1,1
1604,นอน ชาย รัก ชาย กางเกง น้ำตาล เกย์ มัธยม ขี้ เงี่ยน,0,0,1,0,0,0
7984,ซูบงยิง นก,0,0,0,0,0,0
3490,อีโควิด อย่า ยุ่ง กะ ลูก กุนะ เดะ เจอ ฝรั่ง หางดงหน่อบ ไหมไบเบิ้ลบิว,0,0,0,0,0,0
1994,โอ๊ย พ่อ คุณทูล หัว คุยแซ่บ โชว์ xนุ๊กปาย,0,0,0,0,0,0
2824,ชีวิต คน เวลา โกด เกลียด ฝน ตกlisaดิวอริสรา gans,0,0,0,0,0,0
9451,ตอแหล,0,0,0,0,1,0
1342,มาเกย์ ชาย แท้มาปตท เอกชัย,0,0,0,0,0,0
